,,,,,,,,,
Logical Security_4.11,4.11,Information Protection,,,,,,,
Logical Security_4.11,Controls,,,Audit Result,,,,,
Logical Security_4.11,4.11.1,CL 1,Define and document [Requirements for Information Protection] which consider the following:,Not Implemented,"1.The Information Protection Policy is not approved by top management with the company stamp and their signature, name, and date of approval. 
2.The Information Protection Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.",,,,
Logical Security_4.11,,,"·      Classification level and criteria (e.g. restricted, confidential, public) {Asset Classification}",,,,,,
Logical Security_4.11,,,"·      Privacy, ownership, protection, transmission, and retention of information",,,,,,
Logical Security_4.11,,,·      Ensuring the privacy of personally identifiable information or other sensitive information in the organization [Cybersecurity Compliance],,,,,,
Logical Security_4.11,4.11.2,CL 1,Define and implement an {Information Classification} process considering:,Not Implemented,"1 The approach of handling critical information for each classification is not defined.
2.The Information Protection Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
3.Missing evidence showing that assets are classified and handled as per the defined criteria.",,,,
Logical Security_4.11,,,·      Categorize information based on the classification criteria specified in the requirements,,,,,,
Logical Security_4.11,,,"·      Handle critical information according to the defined criteria (e.g. business value, legal, technical, national and cross-border requirements)",,,,,,
Logical Security_4.11,4.11.3,CL 1,"Implement security mechanisms to protect information (in transit, at rest, in use) taking into account the [Requirements for Cryptography] and data loss prevention techniques.",Not Implemented,"1.The Information Protection Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Missing technical evidence of the implemented security measures to protect information such as DLP and cryptography settings.",,,,
Logical Security_4.11,4.11.4,CL 1,Prevent the transmission of information from production environment to another environment and the usage of critical systems data in test and development environments.,N/A,,,,,
Logical Security_4.11,4.11.5,CL 2,Determine a retention period for information in accordance with organizational requirements and relevant legislations. Restrict the retention of critical information to the necessary requirements.  [Cybersecurity Compliance],Not Implemented,"1. The retention period is not defined.
2. Missing evidence of retention period enforcement on data as per their classification",,,,
Logical Security_4.11,4.11.6,CL 3,"Continuously measure, review and optimize the [Requirements for Information Protection] as well as the effectiveness of the process.",Not Implemented,"1. Evidence of scheduled reviews (quarterly/annual) and effectiveness evaluations is missing.
2. KPIs or metrics used to measure efficiency are missing.
3. Version history/updated documents (policies, procedures, or requirements) reflecting continuous improvement are missing.",,,,
Logical Security_4.12,4.12,Backup and Recovery Management,,,,,,,
Logical Security_4.12,Controls,,,Audit Result,,,,,
Logical Security_4.12,4.12.1,CL 1,Define and document [Requirements for Backup and Recovery Management] which consider the following:,Not Implemented,"1.The Cybersecurity Infrastructure Policy is not approved by top management with the company stamp and their signature, name, and date of approval. 
2.The Backup & Recovery Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.",,,,
Logical Security_4.12,,,·      Scope of online and offline backups including the retention period,,,,,,
Logical Security_4.12,,,·      Rapid recovery of information after cybersecurity incidents,,,,,,
Logical Security_4.12,,,·      Periodically backup of information assets,,,,,,
Logical Security_4.12,,,·      Protection of backups,,,,,,
Logical Security_4.12,,,·      Availability of backups,,,,,,
Logical Security_4.12,4.12.2,CL 1,Define and implement a {Backup} process considering the following:,Not Implemented,"1. The Backup & Recovery Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document. 
2. Evidence of implemented business requirement such as defined RPO for specific systems is missing.
3. Screenshots of Online & Offline backups are missing.
",,,,
Logical Security_4.12,,,·      Business requirements (e.g. Recovery Point Objective),,,,,,
Logical Security_4.12,,,"·      Scope of online and offline backups and their coverage of information assets (e.g. backup of complete system, through processes such as imaging)",,,,,,
Logical Security_4.12,4.12.3,CL 1,Define and implement a {Recovery} process to ensure that information assets are recovered within an acceptable timeframe based on their criticality [Asset Classification].,Not Implemented,"1. The Backup & Recovery Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Sample of  Recovery process showing technical recovery steps is missing.",,,,
Logical Security_4.12,4.12.4,CL 1,"Ensure the confidentiality, integrity, and availability of backups in adverse situations (e.g. using encryption, protection of backups via physical security  [Protection of Physical Information Assets]). ",Not Implemented,"1. The Backup & Recovery Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2.Missing technical evidence of applying security controls on backups.",,,,
Logical Security_4.12,4.12.5,CL 2,Establish an alternate storage/backup site that provides security measures equivalent to the primary site. ,Not Implemented,"1. The Backup & Recovery Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Evidence of Backup test
3. Documentation of alternate site plan.",,,,
Logical Security_4.12,4.12.6,CL 2,Continuously test and review the {Backup} and the {Recovery} processes to check their effectiveness.,Not Implemented,"1. The Backup & Recovery Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Backup and recovery test result reports.",,,,
Logical Security_4.12,4.12.7,CL 2,Enhance and implement the [Requirements for Backup and Recovery Management] to use tools to automate the {Backup} and the {Recovery} processes.,Not Implemented,"1. The Backup & Recovery Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.",,,,
Logical Security_4.12,4.12.8,CL 3,"Continuously measure, review and optimize the [Requirements for Backup and Recovery Management] as well as the effectiveness of the processes.",Not Implemented,"1. Evidence of scheduled reviews (quarterly/annual) and effectiveness evaluations is missing.
2. KPIs or metrics used to measure efficiency are missing.
3. Version history/updated documents (policies, procedures, or requirements) reflecting continuous improvement are missing.",,,,
Logical Security_4.13,4.13,Configuration Management and Hardening,,,,,,,
Logical Security_4.13,Controls,,,Audit Result,,,,,
Logical Security_4.13,4.13.1,CL 1,Define and document [Requirements for Configuration Management and Hardening] which consider the following:,Not Implemented,"1.The Cybersecurity Infrastructure Policy is not approved by top management with the company stamp and their signature, name, and date of approval. 
2.The Configuration Management & Hardening Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.",,,,
Logical Security_4.13,,,·      Secure images and baseline configurations for the information assets and used software/hardware,,,,,,
Logical Security_4.13,4.13.2,CL 1,Implement the defined baseline configuration settings for the information assets.,Not Implemented,"1. The Configuration Management & Hardening Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Evidence of baseline configuration settings for the information assets are missing.",,,,
Logical Security_4.13,4.13.3,CL 1,Employ system and device hardening according to industry-recognized best practices (e.g. disable the default configurations which have been installed on the network devices). ,Not Implemented,"1. The Configuration Management & Hardening Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Missing Evidence of implementing the approved baseline configuration settings on PC, Servers and Network equipment.",,,,
Logical Security_4.13,4.13.4,CL 1,"Restrict the use of unnecessary functions (e.g. use of unauthorized ports, services) and configure the information assets to provide only essential capabilities.",Not Implemented,"1. The Configuration Management & Hardening Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Missing evidence of restricting the use of unnecessary system functions.",,,,
Logical Security_4.13,4.13.5,CL 1,Monitor and verify configuration settings against the baseline settings. ,Not Implemented,"1. The Configuration Management & Hardening Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Evidence of configuration reviews.",,,,
Logical Security_4.13,4.13.6,CL 2,Utilize a dedicated tool to monitor and verify configuration settings and alert upon unauthorized deviation from baseline configuration settings.,Not Implemented,"1. The Configuration Management & Hardening Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Missing technical evidence for monitoring and reviewing configuration settings against the baseline settings.",,,,
Logical Security_4.13,4.13.7,CL 2,Use dedicated tools that can automatically configure/reconfigure configuration settings [Change Management] on all the information assets. ,Not Implemented,"1. The Configuration Management & Hardening Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Evidence for automatic configuration settings applied by dedicated tools on all information assets is missing.",,,,
Logical Security_4.13,4.13.8,CL 3,"Continuously measure, review and optimize the [Requirements for Configuration Management and Hardening]. ",Not Implemented,"1. Evidence of scheduled reviews (quarterly/annual) and effectiveness evaluations is missing.
2. KPIs or metrics used to measure efficiency are missing.
3. Version history/updated documents (policies, procedures, or requirements) reflecting continuous improvement are missing.",,,,
Logical Security_4.14,4.14,Secure Software Development,,,,,,,
Logical Security_4.14,Controls,,,Audit Result,,,,,
Logical Security_4.14,4.14.1,CL 1,Define and document [Requirements for Secure Software Development] which consider the following:,N/A,,,,,
Logical Security_4.14,,,"·      Utilization of secure coding standards and practices (e.g. approved libraries, APIs)",,,,,,
Logical Security_4.14,,,·      Segregation and allocation of access rights to different environments,,,,,,
Logical Security_4.14,,,·      Conducting tests to verify the compliance of the developed software with the organization's cybersecurity requirements,,,,,,
Logical Security_4.14,4.14.2,CL 1,Ensure that only authorized personnel have access to the appropriate environment [Identity and Access Management].,N/A,,,,,
Logical Security_4.14,4.14.3,CL 1,Utilize secure coding standards and practices (e.g. security-by-design principles supported via static or dynamic analysis tools) and ensure the security of integration between the applications.,N/A,,,,,
Logical Security_4.14,4.14.4,CL 1,Ensure a secure and reliable transmission of the software between the environments.,N/A,,,,,
Logical Security_4.14,4.14.5,CL 1,Use only trusted and up-to-date third-party components for internally developed software.,N/A,,,,,
Logical Security_4.14,4.14.6,CL 2,Conduct and document a security review for developed software and source code (e.g. performing error checking for all input). ,N/A,,,,,
Logical Security_4.14,4.14.7,CL 2,Conduct security tests to verify the extent to which the developed software meets the organization's cybersecurity requirements.,N/A,,,,,
Logical Security_4.14,4.14.8,CL 3,"Continuously measure, review and optimize the [Requirements for Secure Software Development].",N/A,,,,,
Logical Security_4.15,4.15,Email & Web Browser Protection,,,,,,,
Logical Security_4.15,Controls,,,Audit Result,,,,,
Logical Security_4.15,4.15.1,CL 1,Define and document [Requirements for Emails and Web Browser Protection] which consider the following:,Not Implemented,"1.The Cybersecurity Infrastructure Policy is not approved by top management with the company stamp and their signature, name, and date of approval. 
2.The Email & Web Browser Protection Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.",,,,
Logical Security_4.15,,,·      Utilization of standardized security mechanisms for email and web browser protection,,,,,,
Logical Security_4.15,4.15.2,CL 1,"Implement the [Requirements for Emails and Web Browser Protection] (e.g. email filtering for spam and phishing protection, multi-factor authentication, backup and archive for emails, protection against Advanced Persistent Threats, untrusted websites).",Not Implemented,"1 The backup and archive for emails requirement is not defined in the Email & Web Browser Protection Procedure.
2. Missing evidences of the implemented security controls on Email & Web Browser.

",,,,
Logical Security_4.15,4.15.3,CL 1,"Restrict the access to unauthorized web-based email services (e.g. firewall rules, network based URL filters).",Not Implemented,"1. The Email & Web Browser Protection Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Missing evidence of restricting the access to unauthorized web-based email services.",,,,
Logical Security_4.15,4.15.4,CL 3,"Continuously measure, review and optimize the [Requirements for Emails and Web Browser Protection].",Not Implemented,"1. Evidence of scheduled reviews (quarterly/annual) and effectiveness evaluations is missing.
2. KPIs or metrics used to measure efficiency are missing.
3. Version history/updated documents (policies, procedures, or requirements) reflecting continuous improvement are missing.",,,,
Logical Security_4.16,4.16,Penetration Testing,,,,,,,
Logical Security_4.16,Controls,,,Audit Result,,,,,
Logical Security_4.16,4.16.1,CL 2,Define and document [Requirements for Penetration Testing] which consider the following:,Not Implemented,"1.The Cybersecurity Defense Policy is not approved by top management with the company stamp and their signature, name, and date of approval. 
2.The Penetration Testing Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.",,,,
Logical Security_4.16,,,·      Purpose of the penetration tests and overall objectives,,,,,,
Logical Security_4.16,,,·      Defining the frequency of the penetration tests,,,,,,
Logical Security_4.16,4.16.2,CL 2,"Define a {Penetration Testing} process consisting of the scope and frequency (e.g. at least once quarterly on the critical information assets) of the penetration tests using standard methodologies to identify unknown vulnerabilities (e.g. grey box testing, white box testing).",Not Implemented,"1.The Penetration Testing Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Evidence of the PT reports existence for last quarters are missing.",,,,
Logical Security_4.16,4.16.3,CL 2,"Depending on the penetration test methodology used, use the [Vulnerabilities Report] as an input to guide the penetration tests.",Not Implemented,"1. The Cybersecurity Defense Policy is not approved by top management with the company stamp and their signature, name, and date of approval. 
2.  Evidence of applying patches based on VA reports is missing.",,,,
Logical Security_4.16,4.16.4,CL 2,Report the [Penetration Test Report] to the respective departments to trigger remediation actions when applicable [Patch Management].,Not Implemented,"1. The Cybersecurity Defense Policy is not approved by top management with the company stamp and their signature, name, and date of approval. 
2. missing evidence of communication emails showing that PT reports are shared with the respective departments to trigger remediation actions.",,,,
Logical Security_4.16,4.16.5,CL 3,"Continuously measure, review and optimize the [Requirements for Penetration Testing] as well as the effectiveness of the process.",Not Implemented,"1. Evidence of scheduled reviews (quarterly/annual) and effectiveness evaluations is missing.
2. KPIs or metrics used to measure efficiency are missing.
3. Version history/updated documents (policies, procedures, or requirements) reflecting continuous improvement are missing.",,,,
Physical Security_4.16,Physical Security,,,,,,,,
Physical Security_5.1,5.1,Protection of Physical Information Assets,,,,,,,
Physical Security_5.1,Controls,,,Audit Result,,,,,
Physical Security_5.1,5.1.1,CL 1,Define and document [Requirements for the Protection of Physical Information Assets] which consider the following:,Not Implemented,"1.The Protection of Physical Information Assets Policy is not approved by top management with the company stamp and their signature, name, and date of approval. 
2.The Protection of Physical Information Assets Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.",,,,
Physical Security_5.1,,,·      Protecting physical facilities that host information assets,,,,,,
Physical Security_5.1,,,·      Protecting physical information assets and physical facilities installed on offsite premises,,,,,,
Physical Security_5.1,,,·      Delivery and loading areas,,,,,,
Physical Security_5.1,,,·      Transportation of physical information assets,,,,,,
Physical Security_5.1,,,·      Defining physical protection measures against environmental threats,,,,,,
Physical Security_5.1,5.1.2,CL 1,"Define security perimeters in order to protect physical facilities (e.g. offices, rooms, data centers, ground stations, and telecommunication processing equipment) that contain information assets.",Implemented,,,,,
Physical Security_5.1,5.1.3,CL 1,Ensure that the physical information assets reside within appropriate security zones and are stored in secure physical facilities during non-operational hours.,Not Implemented,"1.The Protection of Physical Information Assets Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Screenshots or photos showing secure storage areas is missing.",,,,
Physical Security_5.1,5.1.4,CL 1,"Secure the delivery/loading areas that could be used by unauthorized personnel to enter the organization's premises (e.g. segregate physically where possible, incoming and outgoing shipments).",Not Implemented,"1.The Protection of Physical Information Assets Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Photos or CCTV screenshots of secured delivery/loading zones is missing.
",,,,
Physical Security_5.1,5.1.5,CL 1,"Protect physical information assets against damage from environmental threats, hazards, and unauthorized physical access by taking into consideration the following factors:",Not Implemented,"1. The Protection of Physical Information Assets Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Missing photos of implemented controls (e.g. fires, accidents, power failures, failures in supporting utilities, natural disasters, Securing cables).
3. Missing photos of securing cables against interception, interference or damage as well as a proper cable management (e.g. cable labelling, color code)
4. Missing photos of operating physical information assets according to the manufacturer specified requirements and controlling the working atmosphere (e.g. temperature, humidity, air quality, water, and light)
",,,,
Physical Security_5.1,,,"·      Protection measures against physical threats (e.g. fires, accidents, power failures, failures in supporting utilities, natural disasters)",,,,,,
Physical Security_5.1,,,"·      Securing cables against interception, interference or damage as well as a proper cable management (e.g. cable labelling, color code)",,,,,,
Physical Security_5.1,,,"·      Operating physical information assets according to the manufacturer specified requirements and controlling the working atmosphere (e.g. temperature, humidity, air quality, water, and light)",,,,,,
Physical Security_5.1,,,"·      Protection against unauthorized access (e.g. surveillance through CCTV, alarm systems, motion sensors)",,,,,,
Physical Security_5.1,5.1.6,CL 1,"Protect physical information assets during their transportation taking into consideration e.g. the assessed risks, security during movement.",Not Implemented,"1. The Protection of Physical Information Assets Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Transportation logs or chain-of-custody records is missing",,,,
Physical Security_5.1,5.1.7,CL 3,"Continuously measure, review and optimize the [ Requirements for the Protection of Physical Information Assets].",Not Implemented,"1. Evidence of scheduled reviews (quarterly/annual) and effectiveness evaluations is missing.
2. KPIs or metrics used to measure efficiency are missing.
3. Version history/updated documents (policies, procedures, or requirements) reflecting continuous improvement are missing.",,,,
Physical Security_5.2,5.2,Physical Access Management,,,,,,,
Physical Security_5.2,Controls,,,Audit Result,,,,,
Physical Security_5.2,5.2.1,CL 1,Define and document [Requirements for Physical Access Management] which consider the following:,Not Implemented,"1.The Physical Access Management Policy is not approved by top management with the company stamp and their signature, name, and date of approval. 
2.The Physical Access Management Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.",,,,
Physical Security_5.2,,,·      Physical access authorizations and control,,,,,,
Physical Security_5.2,,,·      Monitoring physical access,,,,,,
Physical Security_5.2,5.2.2,CL 1,Create a [Physical Access Control List] of individuals with authorized access to the organization's facilities and issue appropriate authorization credentials.,Not Implemented,"1. Physical Access Control List document is missing. The submitted is a Physical Access Control Form.
2. Authorization records or access badges issuance records.",,,,
Physical Security_5.2,5.2.3,CL 1,Define and implement {Physical Access Management} process to grant and manage access (e.g. secure keys) to the physical facilities.,Not Implemented,"1.The Physical Access Management Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.",,,,
Physical Security_5.2,5.2.4,CL 1,Establish physical entry controls for visitors (e.g. provide security badges to the visitors and monitor unusual activity).,Not Implemented,"1.The Physical Access Management Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Visitor registration logs are missing.
3. Records of visitor access badges are missing.
4. CCTV screenshots or monitoring logs are missing.",,,,
Physical Security_5.2,5.2.5,CL 2,Continuously review the [Physical Access Control List] of individuals with authorized access to facilities and remove them from the list when access is no longer required.,Not Implemented,"1.The Physical Access Management Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document
2. Updated Physical Access Control List.
3. Access revocation records.",,,,
Physical Security_5.2,5.2.6,CL 2,Regularly review physical access logs for suspicious activity [Logging and Monitoring].,Not Implemented,"1.The Physical Access Management Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document
2. Physical access logs.
3. Security monitoring reports.",,,,
Physical Security_5.2,5.2.7,CL 3,"Continuously measure, review and optimize the [Requirements for Physical Access Management] as well as the effectiveness of the process.",Not Implemented,"1. Evidence of scheduled reviews (quarterly/annual) and effectiveness evaluations is missing.
2. KPIs or metrics used to measure efficiency are missing.
3. Version history/updated documents (policies, procedures, or requirements) reflecting continuous improvement are missing.",,,,
,Third Party Security,,,,,,,,
Third Party Security_6.1,6.1,Cloud Services,,,,,,,
Third Party Security_6.1,Controls,,,Audit Result,,,,,
Third Party Security_6.1,6.1.1,CL 1,Define and document [Requirements for Cloud Services] which consider the following:,Not Implemented,"1.The Cybersecurity Third-party and Cloud Policy is not approved by top management with the company stamp and their signature, name, and date of approval. 
2.The Cloud Services Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.",,,,
Third Party Security_6.1,,,·      Cybersecurity requirements expected from the cloud provider,,,,,,
Third Party Security_6.1,,,·      Service level agreements,,,,,,
Third Party Security_6.1,6.1.2,CL 1,Conduct a risk assessment in accordance with the [ Cybersecurity Risk Assessment] and [Information Protection] prior to adopt cloud services (or in the event of changes in relevant legislative and regulatory requirements) to ensure that risks related to the use of cloud services are appropriately identified and addressed.,Not Implemented,"1.The Cloud Services Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Cloud risk assessment reports.
3. Documentation of applied information protection measures.",,,,
Third Party Security_6.1,6.1.3,CL 1,"Based on the cloud risk assessment and the [Requirements for Asset classification] identify the [Cloud Cybersecurity Requirements] needed to protect the confidentiality, integrity and availability of the information assets in the cloud.",Not Implemented,"1.The Cloud Services Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Asset inventory highlighting classification of cloud assets.",,,,
Third Party Security_6.1,6.1.4,CL 1,Establish service level agreements (SLAs) with the cloud service provider which consider at least the following:,Not Implemented,"1.The Cloud Services Level Agreements Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
1. Signed SLA documents.
2. Missing exit procedures in the Cloud Services Procedure document.",,,,
Third Party Security_6.1,,,·       [Cloud Cybersecurity Requirements],,,,,,
Third Party Security_6.1,,,·       Incident notification and recovery obligations,,,,,,
Third Party Security_6.1,,,·       Making sure that the cloud service can be terminated in case of non-compliance with the contractual agreements,,,,,,
Third Party Security_6.1,,,"·       Defining the exit procedures covering the secure deletion of data (e.g. irreversibly delete the organization’s data, media destruction, returning organization data in a usable format, data retention).",,,,,,
Third Party Security_6.1,6.1.5,CL 1,Ensure that the hosting and storage site of the organization's data is in the Kingdom of Saudi Arabia.,Not Implemented,"1.The Cloud Services Level Agreements Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Cloud hosting agreement specifying data location in KSA.
3. Confirmation document from cloud provider.",,,,
Third Party Security_6.1,6.1.6,CL 2,"Audit, review, and monitor the cloud service provider for compliance with contractual obligations.",Not Implemented,"1.The Cloud Services Level Agreements Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Cloud audit reports.
3. Monitoring and compliance records.",,,,
Third Party Security_6.1,6.1.7,CL 3,"Continuously measure, review and optimize the [Requirements for Cloud Services].",Not Implemented,"1. Evidence of scheduled reviews (quarterly/annual) and effectiveness evaluations is missing.
2. KPIs or metrics used to measure efficiency are missing.
3. Version history/updated documents (policies, procedures, or requirements) reflecting continuous improvement are missing.",,,,
Third Party Security_6.2,6.2,Outsourcing Services,,,,,,,
Third Party Security_6.2,Controls,,,Audit Result,,,,,
Third Party Security_6.2,6.2.1,CL 1,Define and document [Requirements for Outsourcing Services] which consider the following:,Not Implemented,"1.The Cybersecurity Third-party and Cloud Policy is not approved by top management with the company stamp and their signature, name, and date of approval. 
2.The Outsourcing Services Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.",,,,
Third Party Security_6.2,,,·      Risk assessment for outsourcing information assets to a third party,,,,,,
Third Party Security_6.2,,,·      Addressing cybersecurity requirements expected from the third party provider,,,,,,
Third Party Security_6.2,,,·      Service level agreements,,,,,,
Third Party Security_6.2,6.2.2,CL 1,Conduct a risk assessment in accordance with the [ Cybersecurity Risk Assessment] and [Information Protection] prior to outsourcing any information assets to a third party provider (or in the event of changes in relevant legislative and regulatory requirements) to ensure that risks related to the use of outsourcing are appropriately addressed.,Not Implemented,"1.The Outsourcing Services Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Risk assessment that were conducted prior to outsourcing any information assets is not defined in the Outsourcing Services Procedure.
3. Missing risk assessment reports that were conducted prior to outsourcing any information assets to a third party provider.",,,,
Third Party Security_6.2,6.2.3,CL 1,"Based on the risk assessment identify the [Third-party Cybersecurity Requirements] which the third party provider must comply with to protect the confidentiality, integrity and availability of the outsourced information assets (e.g. non-disclosure clauses).",Not Implemented,"1.The Outsourcing Services Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
1. Sample document of Cybersecurity Requirements enforced on a Third-party .
2. Risk assessment reports.",,,,
Third Party Security_6.2,6.2.4,CL 1,Establish service level agreements with the third party service provider which consider at least the following:,Not Implemented,"1.The Outsourcing Services Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2.SLAs with current third party service providers.",,,,
Third Party Security_6.2,,,·       [Third-party Cybersecurity Requirements],,,,,,
Third Party Security_6.2,,,·       Communication procedure in case of a cybersecurity incident,,,,,,
Third Party Security_6.2,,,·       Ensuring that the outsourced service can be terminated in case of non-compliance with the contractual agreements,,,,,,
Third Party Security_6.2,,,"·       Defining the exit procedures covering the secure deletion of data (e.g. media destruction, encryption).",,,,,,
Third Party Security_6.2,6.2.5,CL 2,"Audit, review, and monitor the third party provider for compliance with contractual obligations.",Not Implemented,"1.The Outsourcing Services Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Audit & Review Reports conducted on third-party providers. ",,,,
Third Party Security_6.2,6.2.6,CL 2,Ensure that third party personnel are screened when they are contracted to work on critical systems.,Not Implemented,"1.The Outsourcing Services Procedure is not approved by top management with the company stamp and their signature, name, and date of approval, Also it is not customized to Layer 3 template document.
2. Personnel screening records.
3. Background check reports.",,,,
Third Party Security_6.2,6.2.7,CL 3,"Continuously measure, review and optimize the [Requirements for Outsourcing Services].",Not Implemented,"1. Evidence of scheduled reviews (quarterly/annual) and effectiveness evaluations is missing.
2. KPIs or metrics used to measure efficiency are missing.
3. Version history/updated documents (policies, procedures, or requirements) reflecting continuous improvement are missing.",,,,
